transaction_id,customer_id,transaction_date,region,channel,product_category,quantity,unit_price,discount_rate,payment_type,line_total,is_weekend,days_since_prev_txn,txn_count_30d,basket_value_30d,quantity_std,unit_price_std,line_total_std,days_since_prev_txn_std,txn_count_30d_std,basket_value_30d_std,discount_rate_mm
562,1508,2024-01-11,EU,retail,beauty,2,29.6456889349228,0.13108317481391238,card,51.51927581957489,False,60.0,0,0.0,-0.7919600491085834,-1.0083006420896088,-0.935591301820314,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.2721749017101719
307,1509,2024-03-13,EU,online,sports,2,118.18599751297224,0.12186503213384693,bank_transfer,207.56651425656625,False,60.0,0,0.0,-0.7919600491085834,0.2032721243506401,-0.2918252970849573,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.25262807037945356
425,1511,2024-04-10,NA,partner,sports,4,125.3285953867671,0.24667016694501795,card,377.65507935891463,False,60.0,0,0.0,0.5817781106634606,0.30101039977008337,0.4098675819679531,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.5172741063577336
179,1518,2024-08-04,NA,online,beauty,2,28.07600483401716,0.18198672048506995,bank_transfer,45.93308957990281,True,60.0,0,0.0,-0.7919600491085834,-1.0297799721158316,-0.9586368669532939,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3801145437729229
804,1518,2024-08-08,EU,retail,sports,4,129.76527798363992,0.22757892065575713,bank_transfer,400.93374432611546,False,4.0,1,45.93308957990281,0.5817781106634606,0.3617213222192868,0.5059026883345347,-2.2418687368934616,3.8587503349609804,0.4101083031559353,0.47679161611418563
502,1520,2024-06-05,LATAM,retail,sports,3,127.11311657067876,0.12037537240487689,wallet,335.4354834778163,False,60.0,0,0.0,-0.10509096922256139,0.3254295293426573,0.2356924998956707,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.24946928574431124
297,1525,2024-07-22,NA,retail,electronics,6,194.2009224188002,0.17079949238164097,card,966.189020697736,False,60.0,0,0.0,1.955516270435505,1.2434493536598932,2.8378384186311667,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3563923181158076
459,1527,2024-07-20,LATAM,online,apparel,3,37.41854862090626,0.02240915083515014,card,109.74009216248392,True,60.0,0,0.0,-0.10509096922256139,-0.901937955262091,-0.6954038899511871,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.04173446587953229
621,1529,2024-04-14,NA,retail,electronics,4,197.1248307772993,0.2589577407318259,card,584.3113198282655,True,60.0,0,0.0,0.5817781106634606,1.2834596924041022,1.2624187941081233,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.5433295863617366
882,1529,2024-07-23,EU,online,apparel,3,43.7297049649052,0.25058713013452777,cash,98.31481108835999,False,100.0,0,0.0,-0.10509096922256139,-0.8155770053858513,-0.7425383834785244,1.4002384644497374,-0.22458335282841688,-0.17328216500273388,0.5255799247260643
701,1530,2024-05-04,LATAM,retail,sports,3,107.28524096191573,0.08662027928296594,bank_transfer,293.97649028056287,True,60.0,0,0.0,-0.10509096922256139,0.054107749582135656,0.06465525067371147,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.17789249042809915
261,1532,2024-07-09,NA,retail,electronics,4,197.33105848502709,0.08514283047171518,card,722.1189345025292,False,60.0,0,0.0,0.5817781106634606,1.2862816825053465,1.8309380348813709,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.17475959872576724
429,1534,2024-01-07,APAC,retail,beauty,2,29.577065552469204,0.06718435460606205,card,55.17989898437074,True,60.0,0,0.0,-0.7919600491085834,-1.0092396745219219,-0.9204895622878079,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.13667911864578167
673,1535,2024-06-01,APAC,online,apparel,4,60.36663615441586,0.13309473570373953,card,209.32861868048028,True,60.0,0,0.0,0.5817781106634606,-0.587919647171621,-0.2845558129449501,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.2764403641563055
11,1537,2024-05-06,EU,online,apparel,4,57.670671208488585,0.14149433095928293,card,198.04239267948287,False,60.0,0,0.0,0.5817781106634606,-0.6248108412528309,-0.3311166408966484,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.29425148700445425
123,1537,2024-06-06,APAC,online,sports,4,123.18688825517843,0.134151026718703,card,426.64496286985644,False,31.0,0,0.0,0.5817781106634606,0.2717035893918891,0.611973187271721,-1.217526086515687,-0.22458335282841688,-0.17328216500273388,0.278680201726871
640,1546,2024-08-15,APAC,online,apparel,2,49.81585812150029,0.07385037704944845,card,92.27387643237134,False,60.0,0,0.0,-0.7919600491085834,-0.732294966557007,-0.7674599931609889,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.15081424552220052
322,1549,2024-01-26,EU,online,sports,1,111.4665514794055,0.14437683004152715,card,95.37336412114823,False,60.0,0,0.0,-1.4788291289946056,0.11132419746197413,-0.7546731933039956,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3003637511911893
491,1549,2024-08-11,NA,partner,sports,5,101.26918461285291,0.10459841074939732,card,453.3829442223058,True,198.0,0,0.0,1.2686471905494827,-0.028215094678896213,0.7222795509239368,5.1182228991542535,-0.22458335282841688,-0.17328216500273388,0.2160146496973153
192,1556,2024-05-31,NA,retail,electronics,2,218.71596885205483,0.041325848836192655,card,419.3546915704268,False,60.0,0,0.0,-0.7919600491085834,1.578909700518375,0.5818974943284864,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.08184683102659561
794,1556,2024-07-17,EU,partner,electronics,1,229.9202886232297,0.11579713954535227,card,203.2961768772179,False,47.0,0,0.0,-1.4788291289946056,1.732227990450436,-0.309442385737796,-0.6105082196251538,-0.22458335282841688,-0.17328216500273388,0.23976126227322686
1000,1561,2024-05-03,EU,online,sports,4,125.60536825411216,0.1562210514525429,bank_transfer,423.9326622294837,False,60.0,0,0.0,0.5817781106634606,0.3047977196241728,0.6007837105185073,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.32547911403597046
551,1561,2024-07-11,NA,online,home,5,72.5833471185775,0.046442406015046386,card,346.0620092088275,False,69.0,0,0.0,1.2686471905494827,-0.42074794269757804,0.27953176345836916,0.22414134734932945,-0.22458335282841688,-0.17328216500273388,0.09269635718822797
28,1561,2024-07-16,NA,online,beauty,2,28.519860583499803,0.2636555532773836,card,42.000881923926634,False,5.0,1,346.0620092088275,-0.7919600491085834,-1.0237063142876905,-0.9748590163346794,-2.2039301202128034,3.8587503349609804,4.222008450340514,0.5532911754408391
999,1561,2024-08-18,APAC,partner,home,5,94.83198179316072,0.09066190355697237,card,431.17166902856314,True,33.0,0,0.0,1.2686471905494827,-0.11630084628339162,0.6306479140249164,-1.1416488531543703,-0.22458335282841688,-0.17328216500273388,0.18646264937747006
917,1564,2024-05-10,EU,online,electronics,3,239.05198047889445,0.15810837304023342,wallet,603.7675823199925,False,60.0,0,0.0,-0.10509096922256139,1.857184739997958,1.3426847475260615,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.32948113027956677
410,1566,2024-01-04,APAC,partner,sports,5,124.15817959059925,0.1992873923168482,card,497.075098725909,False,60.0,0,0.0,1.2686471905494827,0.2849945994321115,0.902529608693603,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.41680016754127597
209,1569,2024-03-04,NA,online,apparel,2,45.31259226236045,0.06948114034992009,card,84.32844335952136,False,60.0,0,0.0,-0.7919600491085834,-0.7939170047291964,-0.8002385271256648,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.14154939296200356
382,1569,2024-08-12,NA,online,electronics,2,218.35312209413848,0.3228770794128725,card,295.7038075034013,False,161.0,0,0.0,-0.7919600491085834,1.573944558004838,0.07178122174885024,3.7144940819698955,-0.22458335282841688,-0.17328216500273388,0.6788688783138335
993,1574,2024-02-17,NA,online,apparel,1,54.64128356728141,0.3976498500647445,card,32.913185349406774,True,60.0,0,0.0,-1.4788291289946056,-0.6662645432335716,-1.0123499080327603,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.8374225899224987
230,1576,2024-02-12,NA,retail,home,1,75.28336474896764,0.15147485346448075,card,63.87982810530471,False,60.0,0,0.0,-1.4788291289946056,-0.3838012922688012,-0.8845983881295039,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3154149248869491
483,1579,2024-03-01,EU,online,sports,3,131.5617086370089,0.08256122557107212,card,362.09943820113944,False,60.0,0,0.0,-0.10509096922256139,0.38630341924802836,0.3456934699519859,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.16928537280989464
561,1582,2024-05-08,LATAM,retail,beauty,4,33.349501149373545,0.15004243310976617,card,113.38264341569838,False,60.0,0,0.0,0.5817781106634606,-0.957618211871043,-0.6803767052934304,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3123775148532725
114,1584,2024-04-20,LATAM,retail,beauty,4,29.159588393380414,0.17453849134597668,card,96.28047130772057,True,60.0,0,0.0,0.5817781106634606,-1.0149523715373943,-0.7509309625845317,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3643207679823573
451,1587,2024-08-18,APAC,retail,beauty,5,29.6456889349228,0.05327173041870553,wallet,140.33205892952395,True,60.0,0,0.0,1.2686471905494827,-1.0083006420896088,-0.5691980793269495,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.10717776161579926
646,1589,2024-03-19,EU,retail,beauty,1,27.172164995864104,0.030751525209691523,card,26.336579478991894,False,60.0,0,0.0,-1.4788291289946056,-1.0421479856309943,-1.0394814057018176,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.05942425334067726
820,1589,2024-08-27,EU,partner,electronics,3,227.46156433146425,0.044714479289435456,wallet,651.8722167720671,False,161.0,0,0.0,-0.10509096922256139,1.6985831631403734,1.5411382968528646,3.7144940819698955,-0.22458335282841688,-0.17328216500273388,0.0890323335958835
581,1592,2024-01-23,APAC,online,home,2,72.20475548486203,0.04187512513338717,wallet,138.3623446274156,False,60.0,0,0.0,-0.7919600491085834,-0.4259285358124919,-0.5773240488695017,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.08301155710080153
338,1592,2024-03-17,EU,online,electronics,3,203.60808480780773,0.19422954741728202,card,492.184135935263,True,54.0,0,0.0,-0.10509096922256139,1.3721756021115294,0.8823521572591462,-0.34493790286054543,-0.22458335282841688,-0.17328216500273388,0.4060751392378464
907,1592,2024-04-08,NA,partner,electronics,1,189.20355682725193,0.05890559159010393,wallet,178.05840938139082,False,22.0,1,492.184135935263,-1.4788291289946056,1.1750661262699844,-0.4135596832431199,-1.5589736366416118,3.8587503349609804,6.077887440822651,0.11912421741281733
862,1592,2024-08-10,LATAM,online,home,2,68.49849073165683,0.27654723105353013,card,99.11084557694247,True,124.0,0,0.0,-0.7919600491085834,-0.4766445262163706,-0.7392543782793346,2.3107652647855375,-0.22458335282841688,-0.17328216500273388,0.5806276422114441
239,1595,2024-03-15,NA,online,sports,2,115.80868710991948,0.12707809585753604,wallet,202.18387933645946,False,60.0,0,0.0,-0.7919600491085834,0.17074135290912418,-0.3140311202201442,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.26368223615447434
316,1597,2024-06-07,EU,online,electronics,3,207.63176253192725,0.17768571615607104,card,512.2156923290835,False,60.0,0,0.0,-0.10509096922256139,1.4272350256641155,0.9649914603153665,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.37099437617631614
400,1598,2024-03-15,NA,retail,sports,6,123.30015985197159,0.10622906465260123,card,661.2125951962827,False,60.0,0,0.0,1.955516270435505,0.27325358152642987,1.5796716163854723,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.2194724088046497
403,1599,2024-03-17,LATAM,retail,apparel,5,51.47194492807399,0.03337946234542727,card,248.7691954025072,True,60.0,0,0.0,1.2686471905494827,-0.709633314413148,-0.12184545193430177,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.06499672555365812
823,1603,2024-02-02,EU,online,sports,2,120.5604273530096,0.2931504425186361,card,170.43616944847793,False,60.0,0,0.0,-0.7919600491085834,0.2357634785848126,-0.4450048981530073,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.6158343194479013
367,1603,2024-04-22,NA,online,sports,3,152.84782232052808,0.07141303800717679,wallet,425.79748492751406,False,80.0,0,0.0,-0.10509096922256139,0.67757951774467,0.608476954371301,0.641466130836571,-0.22458335282841688,-0.17328216500273388,0.1456459315994743
601,1603,2024-05-27,LATAM,online,electronics,3,209.40766526733717,0.14720610336671683,card,535.7447365446321,False,35.0,0,0.0,-0.10509096922256139,1.4515362216349055,1.0620594952360962,-1.0657716197930536,-0.22458335282841688,-0.17328216500273388,0.3063631515471394
476,1604,2024-07-07,EU,online,apparel,4,37.86966137135166,0.11666427868062942,card,133.8064985743329,True,60.0,0,0.0,0.5817781106634606,-0.895764993683221,-0.5961189909726691,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.2416000082121655
838,1608,2024-02-17,NA,online,electronics,2,252.37540235683048,0.1682679585413384,card,419.8174172323954,True,60.0,0,0.0,-0.7919600491085834,2.0395005164205333,0.5838064486533292,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.35102426657854846
155,1609,2024-04-14,EU,retail,electronics,1,231.98768161516853,0.08020596849326737,wallet,213.38088493271619,True,60.0,0,0.0,-1.4788291289946056,1.7605178968985766,-0.2678383671160117,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.16429111155378626
391,1612,2024-06-28,LATAM,retail,beauty,5,29.6456889349228,0.045862339446296696,wallet,141.43034142935025,False,60.0,0,0.0,1.2686471905494827,-1.0083006420896088,-0.564667163278285,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.09146634114557563
105,1612,2024-07-10,NA,retail,sports,3,114.37917249708025,0.23208699159550691,card,263.499763353148,False,12.0,1,141.43034142935025,-0.10509096922256139,0.15118008186817636,-0.0610751430710931,-1.938359803448195,3.8587503349609804,1.623007042906534,0.4863508630627885
779,1615,2024-03-06,NA,online,electronics,4,229.3484643389713,0.14805231814707787,card,781.5715701204567,False,60.0,0,0.0,0.5817781106634606,1.7244032297157705,2.0762072628798802,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3081575279367616
186,1615,2024-04-17,APAC,online,sports,4,146.24707453462398,0.18551569190280148,bank_transfer,476.46378925429053,False,42.0,0,0.0,0.5817781106634606,0.5872558404955391,0.81749855986626,-0.8002013030284454,-0.22458335282841688,-0.17328216500273388,0.3875976357001607
60,1621,2024-06-12,APAC,online,apparel,3,43.49595031363882,0.32215589845313763,cash,88.45042008382643,False,60.0,0,0.0,-0.10509096922256139,-0.8187756701979739,-0.7832334938165398,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.6773396328825008
821,1625,2024-01-06,LATAM,online,beauty,1,29.6456889349228,0.1967188554075665,bank_transfer,23.813822939876026,True,60.0,0,0.0,-1.4788291289946056,-1.0083006420896088,-1.0498889266190328,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.41135365196053675
462,1625,2024-02-03,EU,retail,home,5,83.55659624140105,0.15357864463838977,wallet,353.6204372002475,True,28.0,1,23.813822939876026,1.2686471905494827,-0.27059159007025757,0.3107137250159978,-1.331341936557662,3.8587503349609804,0.1291742436691629,0.31987595924698153
34,1627,2024-05-13,LATAM,online,sports,3,132.67542621221702,0.10181489670368356,wallet,357.50127419190886,False,60.0,0,0.0,-0.10509096922256139,0.4015433693374111,0.32672394698580076,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.21011228070101917
14,1628,2024-07-01,LATAM,online,home,3,96.84164461721005,0.25644432843313625,bank_transfer,216.02146229696754,False,60.0,0,0.0,-0.10509096922256139,-0.0888009110962535,-0.25694478157739226,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.5379999610812249
177,1632,2024-06-21,EU,online,beauty,3,28.305323746394315,0.16188498842399665,wallet,71.16935021811537,False,60.0,0,0.0,-0.10509096922256139,-1.0266420053125995,-0.8545257859226473,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.33748934478323855
604,1634,2024-02-02,APAC,retail,apparel,4,47.44223737608363,0.08349768969119842,card,173.9236806455969,False,60.0,0,0.0,0.5817781106634606,-0.7647752492575056,-0.4306173244136255,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.17127112057261512
586,1635,2024-08-09,LATAM,online,home,5,106.8659799969731,0.21460709152547974,card,419.658914234013,False,60.0,0,0.0,1.2686471905494827,0.048370643225563816,0.5831525515191712,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.4492851904858691
576,1636,2024-03-30,NA,retail,home,5,71.7160450498667,0.12336238070090537,card,314.3449149903088,True,60.0,0,0.0,1.2686471905494827,-0.43261597866450735,0.14868428912055717,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.2558031589953933
439,1637,2024-01-20,LATAM,online,electronics,2,182.077743412225,0.10492211976604318,card,325.94752122239333,True,60.0,0,0.0,-0.7919600491085834,1.0775575269547844,0.1965503297718475,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.21670106623134144
435,1638,2024-04-14,NA,retail,beauty,2,23.90786616203914,0.08674371245552995,card,43.66801818850785,True,60.0,0,0.0,-0.7919600491085834,-1.086816178368302,-0.9679813191504884,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.17815422725388533
756,1638,2024-04-15,EU,retail,sports,3,106.56849443597311,0.028608640721710914,wallet,310.55914399920215,False,1.0,1,43.66801818850785,-0.10509096922256139,0.04429989386964685,0.1330662577462192,-2.355684586935437,3.8587503349609804,0.38133991262256955,0.054880322626917444
527,1638,2024-08-09,NA,partner,electronics,1,260.8226678808015,0.12517101877541723,wallet,228.17522882243927,False,116.0,0,0.0,-1.4788291289946056,2.1550916751153446,-0.20680495342690247,2.0072563313402707,-0.22458335282841688,-0.17328216500273388,0.2596383288997658
950,1643,2024-03-07,LATAM,retail,home,3,77.85000808143904,0.28080129574850954,card,167.96887481441706,False,60.0,0,0.0,-0.10509096922256139,-0.34867971642691703,-0.45518361342527847,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.589648275537347
504,1644,2024-07-27,NA,retail,home,4,76.20650153637816,0.06438356590799602,card,285.2002208883718,True,60.0,0,0.0,0.5817781106634606,-0.37116922209321795,0.028449138090864717,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.13074011919934544
404,1644,2024-08-21,NA,retail,sports,7,142.1756292587704,0.08897819327532526,wallet,906.6756904767979,False,25.0,1,285.2002208883718,2.642385350321527,0.5315427726793409,2.5923187977229167,-1.4451577865996368,3.8587503349609804,3.449010432876878,0.18289238560228202
249,1650,2024-07-07,APAC,online,electronics,3,220.31522544647592,0.13587524101585458,wallet,571.139523268421,True,60.0,0,0.0,-0.10509096922256139,1.6007936962652676,1.2080791279182481,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.28233635321141237
388,1650,2024-07-18,NA,online,beauty,2,18.186839921564392,0.09121248543375378,bank_transfer,33.05594610026537,False,11.0,1,571.139523268421,-0.7919600491085834,-1.1651018733287968,-1.011760954846957,-1.9762984201288534,3.8587503349609804,7.080690013025275,0.1876301438991669
915,1656,2024-05-22,NA,online,electronics,5,270.44250687169756,0.06729698992153593,card,1261.2127010619902,False,60.0,0,0.0,1.2686471905494827,2.2867281594024487,4.054945609458546,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.1369179588969975
95,1657,2024-08-03,EU,partner,apparel,4,40.77703728179058,0.28526562240394493,card,116.57900144724688,True,60.0,0,0.0,0.5817781106634606,-0.8559808825652087,-0.6671902711066787,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.5991147638710257
514,1661,2024-07-14,APAC,online,electronics,1,244.9233086072113,0.09237339263021067,wallet,222.29891165694713,True,60.0,0,0.0,-1.4788291289946056,1.9375271442356012,-0.23104744090747495,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.19009181735631922
145,1662,2024-08-26,NA,online,electronics,2,178.55019183535475,0.04977412653143606,card,339.32602398945926,False,60.0,0,0.0,-0.7919600491085834,1.0292870217872778,0.2517427533094966,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.09976118371947669
777,1664,2024-04-11,APAC,retail,home,3,95.33036230088328,0.06862916886197752,card,266.3637563065874,False,60.0,0,0.0,-0.10509096922256139,-0.10948107955591249,-0.04925986636582576,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.139742809623973
905,1666,2024-04-20,EU,online,beauty,5,23.269528871060846,0.2086877509479407,card,92.06731612670492,True,60.0,0,0.0,1.2686471905494827,-1.0955510934592154,-0.7683121485983277,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.43673338304764764
494,1666,2024-05-24,APAC,partner,apparel,3,61.3515233323136,0.2753175826695092,bank_transfer,133.38111070610708,False,34.0,0,0.0,-0.10509096922256139,-0.5744425935909322,-0.5978739098750064,-1.103710236473712,-0.22458335282841688,-0.17328216500273388,0.5780202048574394
511,1666,2024-08-26,NA,online,apparel,2,35.31900009966118,0.059888520625401606,card,66.40759486744813,False,94.0,0,0.0,-0.7919600491085834,-0.93066787331877,-0.8741701977580033,1.1726067643657876,-0.22458335282841688,-0.17328216500273388,0.12120849281729532
69,1667,2024-01-19,NA,online,electronics,4,244.18598239543866,0.13329431680143472,card,846.549514798206,False,60.0,0,0.0,0.5817781106634606,1.927437679081108,2.344270909888923,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.27686357067293754
30,1668,2024-04-16,NA,retail,apparel,3,51.60550182973851,0.0395833742138403,card,148.68834581795684,False,60.0,0,0.0,-0.10509096922256139,-0.7078057411030299,-0.5347245860535583,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.07815195899832529
142,1676,2024-02-21,APAC,online,electronics,3,192.73067516464602,0.18201060893332702,card,472.9549428533926,False,60.0,0,0.0,-0.10509096922256139,1.2233307030512102,0.8030229686839899,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.38016519860492537
771,1676,2024-06-05,EU,online,home,4,71.26911581814326,0.2477552125497708,card,214.44728352153976,False,105.0,0,0.0,0.5817781106634606,-0.4387316935787472,-0.26343898673697624,1.5899315478530291,-0.22458335282841688,-0.17328216500273388,0.5195749172866105
176,1677,2024-04-20,APAC,retail,home,3,85.37770573552048,0.07450484806306329,card,237.0499582251678,True,60.0,0,0.0,-0.10509096922256139,-0.24567179135693032,-0.17019264840999027,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.15220203425122922
900,1678,2024-05-27,NA,online,sports,3,110.24254565049898,0.31406793495144014,card,226.8566909827707,False,60.0,0,0.0,-0.10509096922256139,0.09457507887312265,-0.21224452317281997,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.6601893170473412
782,1678,2024-06-01,APAC,online,electronics,3,230.5036096875528,0.23345850794658413,card,530.0717426807847,True,5.0,1,226.8566909827707,-0.10509096922256139,1.7402100714593562,1.038655809075435,-2.2039301202128034,3.8587503349609804,2.707996502898385,0.48925912774389435
160,1681,2024-07-07,APAC,online,apparel,7,46.25585669465227,0.2567978022696011,bank_transfer,240.64218047357568,True,60.0,0,0.0,2.642385350321527,-0.7810095107745184,-0.15537309384342388,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.5387494931400139
974,1682,2024-04-23,NA,partner,beauty,2,35.76424893951191,0.008795613678971477,card,70.89936084464279,False,60.0,0,0.0,-0.7919600491085834,-0.9245751526436807,-0.8556396151837247,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.012867315105033587
330,1683,2024-05-13,NA,online,beauty,1,34.0499984899338,0.2578667330311515,bank_transfer,25.26963661961893,False,60.0,0,0.0,-1.4788291289946056,-0.9480327076592695,-1.0438830314450172,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.5410161329638286
978,1684,2024-05-17,LATAM,retail,apparel,6,45.3930035056659,0.04710935014522401,card,259.5274116562447,False,60.0,0,0.0,1.955516270435505,-0.7928166689152704,-0.07746290492406395,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.09411059483588195
711,1685,2024-06-12,APAC,partner,apparel,1,43.55647469329108,0.05570235542680193,card,41.130276458786874,False,60.0,0,0.0,-1.4788291289946056,-0.81794746334767,-0.9784506608111057,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.11233183860402274
372,1686,2024-06-07,LATAM,online,electronics,4,203.73532472179474,0.08939227766235794,card,742.0918400185336,False,60.0,0,0.0,0.5817781106634606,1.3739167346766477,1.9133353763260685,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.18377044075405521
647,1687,2024-04-20,NA,retail,electronics,4,225.98723613236194,0.2175509245609672,card,707.2940158911559,True,60.0,0,0.0,0.5817781106634606,1.678408669471734,1.769778486525607,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.45552751172210987
793,1687,2024-06-22,NA,retail,sports,1,120.61519888304234,0.154235757511493,card,102.01202231591692,True,63.0,0,0.0,-1.4788291289946056,0.23651296427364363,-0.7272857015056353,-0.0034903527346205184,-0.22458335282841688,-0.17328216500273388,0.32126934997020923
357,1688,2024-02-06,EU,online,beauty,3,34.90712396012354,0.23999971479168758,card,79.58827249648742,False,60.0,0,0.0,-0.10509096922256139,-0.9363039267934476,-0.8197938931085781,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.5031295863968157
236,1692,2024-06-21,NA,retail,beauty,3,33.235918707397516,0.14739841952370436,card,85.01099045552641,False,60.0,0,0.0,-0.10509096922256139,-0.9591724575660717,-0.7974227091628476,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.3067709529463232
592,1692,2024-08-04,NA,retail,sports,4,140.99318951758477,0.08646144875655556,card,515.2108563483471,True,44.0,0,0.0,0.5817781106634606,0.5153624384182024,0.9773478774716176,-0.7243240696671287,-0.22458335282841688,-0.17328216500273388,0.17755569443592747
383,1693,2024-08-15,EU,online,beauty,1,28.564024167511615,0.30517467069347104,bank_transfer,19.84700749851091,False,60.0,0,0.0,-1.4788291289946056,-1.0231019861967177,-1.066253848893779,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.6413313819444324
407,1694,2024-04-14,LATAM,retail,beauty,4,28.519258475783026,0.16493076715157198,wallet,95.26222118711264,True,60.0,0,0.0,0.5817781106634606,-1.0237145534425325,-0.7551317085799808,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.34394783920287386
312,1696,2024-06-10,LATAM,online,apparel,4,46.66729527551818,0.2381008703047803,wallet,142.22308662258854,False,60.0,0,0.0,0.5817781106634606,-0.7753794447893685,-0.5613967279220692,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.499103136145714
757,1696,2024-06-25,NA,retail,home,3,67.14911604986577,0.0438450122453238,card,192.6148867031902,False,15.0,1,142.22308662258854,-0.10509096922256139,-0.4951091740410489,-0.3535075775965377,-1.8245439534062202,3.8587503349609804,1.6330756011864926,0.08718865138692597
363,1701,2024-02-23,EU,online,beauty,1,31.68798673689386,0.03857052349769718,card,30.465764499863777,False,60.0,0,0.0,-1.4788291289946056,-0.9803541345884779,-1.022446634882896,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.07600423544936562
831,1709,2024-02-29,EU,online,beauty,2,27.177055833374045,0.09254373187682581,card,49.3239793302575,False,60.0,0,0.0,-0.7919600491085834,-1.0420810601184534,-0.9446479007341619,-0.1173062027765955,-0.22458335282841688,-0.17328216500273388,0.1904530172897709
